y_true,race_group,explicacao_shap
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 3 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 0.6107859531772575 (reduz o risco); gang_affiliated = -1 (reduz o risco); age_at_release = 5 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,Black,percent_days_employed = 0.0854166666666667 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); avg_days_per_drugtest = 80.0 (reduz o risco)
0,Black,percent_days_employed = 0.9938482570061518 (reduz o risco); jobs_per_year = 0.4993164730006835 (reduz o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
1,Black,prior_arrest_episodes_felony = 1 (reduz o risco); delinquency_reports = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,White,percent_days_employed = 0.9015691868758916 (reduz o risco); age_at_release = 1 (aumenta o risco); supervision_risk_score_first = 8.0 (aumenta o risco); avg_days_per_drugtest = 116.8333333333333 (reduz o risco)
1,White,jobs_per_year = 2.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.887596899224806 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); residence_puma = 12 (reduz o risco)
0,Black,percent_days_employed = 0.5619596541786743 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); gang_affiliated = 1 (aumenta o risco); avg_days_per_drugtest = 347.0 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 0.6447484554280671 (reduz o risco); age_at_release = 0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.90234375 (aumenta o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco)
1,Black,jobs_per_year = 1.990463215258856 (aumenta o risco); percent_days_employed = 0.8828337874659401 (reduz o risco); age_at_release = 0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,White,delinquency_reports = 1 (aumenta o risco); jobs_per_year = 0.5948697068403909 (reduz o risco); prior_arrest_episodes_misd = 6 (aumenta o risco); program_attendances = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 5 (reduz o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.278066528066528 (aumenta o risco); age_at_release = 5 (reduz o risco); residence_puma = 17 (aumenta o risco)
0,White,gang_affiliated = -1 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,White,percent_days_employed = 0.9919678714859438 (reduz o risco); age_at_release = 0 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); jobs_per_year = 0.733433734939759 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 3 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); residence_puma = 19 (reduz o risco)
0,White,percent_days_employed = 0.0267175572519084 (aumenta o risco); jobs_per_year = 0.4646946564885496 (reduz o risco); avg_days_per_drugtest = 196.5 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_misd = 6 (aumenta o risco); age_at_release = 2 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); drugtests_thc_positive = 0.0555555559694767 (reduz o risco); residence_puma = 6 (reduz o risco); gang_affiliated = -1 (reduz o risco)
0,White,percent_days_employed = 0.9623733719247468 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 6 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
1,White,gang_affiliated = -1 (reduz o risco); drugtests_meth_positive = 0.3333333432674408 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 2.16980198019802 (aumenta o risco)
1,Black,percent_days_employed = 0.8893360160965795 (reduz o risco); age_at_release = 0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 3 (reduz o risco); age_at_release = 4 (reduz o risco)
1,Black,percent_days_employed = 0.2440087145969499 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco); residence_puma = 5 (reduz o risco)
1,White,percent_days_employed = 0.0512820512820513 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); prior_arrest_episodes_misd = 0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); drugtests_thc_positive = 1.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
0,Black,percent_days_employed = 0.1273885350318471 (aumenta o risco); program_attendances = 10 (reduz o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); residence_changes = 0 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
1,White,percent_days_employed = 0.9961089494163424 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); supervision_risk_score_first = 3.0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 1 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); drugtests_thc_positive = 0.5 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 382.3333333333333 (aumenta o risco)
1,White,percent_days_employed = 0.025830258302583 (aumenta o risco); avg_days_per_drugtest = 180.6666666666667 (aumenta o risco); age_at_release = 2 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
1,White,jobs_per_year = 2.0 (aumenta o risco); drugtests_other_positive = 0.125 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 1 (reduz o risco); age_at_release = 3 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.982788296041308 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); jobs_per_year = 0.628657487091222 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 6 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
0,White,percent_days_employed = 0.8505897771952818 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 1 (reduz o risco); prior_arrest_episodes_property = 5 (aumenta o risco); age_at_release = 4 (reduz o risco)
0,White,percent_days_employed = 0.7992007992007992 (reduz o risco); delinquency_reports = 1 (aumenta o risco); jobs_per_year = 0.5473276723276723 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco)
0,Black,jobs_per_year = 0.2193693693693693 (reduz o risco); percent_days_employed = 0.8372372372372372 (reduz o risco); avg_days_per_drugtest = 277.5 (reduz o risco); age_at_release = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); condition_mh_sa = 0 (reduz o risco); drugtests_thc_positive = 0.25 (aumenta o risco)
0,Black,gang_affiliated = -1 (reduz o risco); percent_days_employed = 0.8357558139534884 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco); age_at_release = 4 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 0.9599211563731932 (aumenta o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
0,Black,percent_days_employed = 0.8035264483627204 (reduz o risco); jobs_per_year = 1.840050377833753 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 1 (reduz o risco); condition_mh_sa = 1 (aumenta o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); residence_changes = 3 (aumenta o risco); age_at_release = 0 (aumenta o risco); drugtests_thc_positive = 0.25 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
1,Black,age_at_release = 1 (aumenta o risco); jobs_per_year = 0.5671583850931677 (reduz o risco); drugtests_thc_positive = 0.1000000014901161 (reduz o risco); prison_years = 2 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.2566371681415929 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); gang_affiliated = 1 (aumenta o risco); drugtests_thc_positive = 0.25 (aumenta o risco)
0,White,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); drugtests_other_positive = 0.25 (aumenta o risco); age_at_release = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.2714078374455733 (aumenta o risco); age_at_release = 0 (aumenta o risco); drugtests_thc_positive = 0.0357142873108387 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
1,Black,gang_affiliated = 1 (aumenta o risco); percent_days_employed = 0.765017667844523 (reduz o risco); residence_changes = 3 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,White,drugtests_other_positive = 0.0199999995529652 (reduz o risco); avg_days_per_drugtest = 8.8 (aumenta o risco); residence_changes = 3 (aumenta o risco); delinquency_reports = 4 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); jobs_per_year = 3.374133949191686 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.9035532994923858 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 0 (aumenta o risco); delinquency_reports = 4 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 3 (reduz o risco)
0,Black,percent_days_employed = 0.3522833178005592 (aumenta o risco); age_at_release = 0 (aumenta o risco); residence_changes = 3 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 3.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); drugtests_thc_positive = 0.5 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
0,White,percent_days_employed = 0.9232954545454546 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); jobs_per_year = 0.5188210227272727 (reduz o risco); age_at_release = 4 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); drugtests_other_positive = 0.2000000029802322 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco)
1,White,percent_days_employed = 0.0886486486486486 (aumenta o risco); age_at_release = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
0,Black,percent_days_employed = 0.97633959638135 (reduz o risco); jobs_per_year = 0.2541753653444677 (reduz o risco); avg_days_per_drugtest = 359.25 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.714788732394366 (aumenta o risco); delinquency_reports = 4 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
0,White,percent_days_employed = 0.9791332263242376 (reduz o risco); jobs_per_year = 0.5862760834670947 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); program_attendances = 0 (aumenta o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 3 (reduz o risco)
0,Black,jobs_per_year = 2.0 (aumenta o risco); percent_days_employed = 0.9958847736625516 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,White,gang_affiliated = -1 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
1,Black,percent_days_employed = 0.2565359477124183 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 0 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,White,jobs_per_year = 0.3357077205882353 (reduz o risco); drugtests_meth_positive = 0.2000000029802322 (aumenta o risco); age_at_release = 0 (aumenta o risco); percent_days_employed = 0.6314338235294118 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_misd = 6 (aumenta o risco)
0,White,percent_days_employed = 0.903 (reduz o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco); condition_mh_sa = 1 (aumenta o risco)
1,White,jobs_per_year = 1.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); percent_days_employed = 0.7934272300469484 (reduz o risco)
1,Black,delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.2241758241758242 (aumenta o risco); age_at_release = 0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.9098712446351932 (reduz o risco); gang_affiliated = -1 (reduz o risco); prison_years = 2 (reduz o risco); prior_arrest_episodes_violent = 3 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 0 (aumenta o risco); drugtests_thc_positive = 0.5 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco)
1,Black,percent_days_employed = 0.3776070252469814 (aumenta o risco); jobs_per_year = 0.4009330406147091 (reduz o risco); drugtests_thc_positive = 0.625 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); program_attendances = 6 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
0,White,age_at_release = 0 (aumenta o risco); drugtests_other_positive = 0.1428571492433548 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco); percent_days_employed = 0.7052631578947368 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco); gang_affiliated = -1 (reduz o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 55.0 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); drugtests_thc_positive = 0.2727272808551788 (aumenta o risco); jobs_per_year = 2.463743676222597 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco)
0,Black,age_at_release = 0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); jobs_per_year = 4.0 (aumenta o risco)
1,Black,delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.2796352583586626 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); program_attendances = 10 (reduz o risco); residence_changes = 3 (aumenta o risco); drugtests_thc_positive = 0.2857142984867096 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.204728370221328 (aumenta o risco); drugtests_thc_positive = 0.25 (aumenta o risco); delinquency_reports = 4 (reduz o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); age_at_release = 6 (reduz o risco); program_attendances = 10 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
1,White,drugtests_meth_positive = 0.2000000029802322 (aumenta o risco); percent_days_employed = 0.8445378151260504 (reduz o risco); gang_affiliated = -1 (reduz o risco); jobs_per_year = 0.5115546218487395 (reduz o risco)
0,White,age_at_release = 0 (aumenta o risco); percent_days_employed = 0.4259259259259259 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); percent_days_employed = 0.4757281553398058 (reduz o risco); age_at_release = 1 (aumenta o risco); prison_years = 3 (reduz o risco)
1,White,percent_days_employed = 0.3565365025466893 (aumenta o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,White,percent_days_employed = 0.9568 (reduz o risco); jobs_per_year = 0.5844 (reduz o risco); condition_mh_sa = 0 (reduz o risco); age_at_release = 3 (reduz o risco)
1,Black,prior_arrest_episodes_felony = 1 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); percent_days_employed = 0.4316109422492401 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
1,White,percent_days_employed = 0.7642487046632125 (reduz o risco); jobs_per_year = 0.9462435233160622 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); program_attendances = 10 (reduz o risco); prison_offense = Violent/Sex (reduz o risco)
1,White,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); drugtests_meth_positive = 0.1176470592617989 (aumenta o risco); age_at_release = 0 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,percent_days_employed = 0.399673735725938 (aumenta o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_misd = 1 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); residence_puma = 22 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
0,Black,percent_days_employed = 0.762043795620438 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); prior_arrest_episodes_misd = 0 (reduz o risco)
0,Black,age_at_release = 0 (aumenta o risco); residence_changes = 3 (aumenta o risco); avg_days_per_drugtest = 45.71428571428572 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 1.64527027027027 (aumenta o risco); violations_electronicmonitoring = 1 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); foi_testado_drogas = 0 (reduz o risco)
0,Black,percent_days_employed = 0.1900519673348181 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.2711581291759466 (reduz o risco); drugtests_thc_positive = 0.0909090936183929 (reduz o risco)
0,White,delinquency_reports = 4 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.9082217973231358 (reduz o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,White,percent_days_employed = 0.3675213675213675 (aumenta o risco); drugtests_thc_positive = 0.0476190485060215 (reduz o risco); age_at_release = 1 (aumenta o risco); residence_puma = 19 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
1,White,drugtests_other_positive = 0.2000000029802322 (aumenta o risco); percent_days_employed = 0.3926829268292683 (aumenta o risco); delinquency_reports = 3 (reduz o risco); program_attendances = 10 (reduz o risco)
0,White,percent_days_employed = 0.9696601941747572 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); program_attendances = 10 (reduz o risco)
0,Black,jobs_per_year = 1.0 (aumenta o risco); drugtests_thc_positive = 0.5 (aumenta o risco); percent_days_employed = 0.8023255813953488 (reduz o risco); supervision_risk_score_first = 10.0 (aumenta o risco)
1,Black,jobs_per_year = 2.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); percent_days_employed = 0.8113879003558719 (reduz o risco); residence_puma = 22 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 5 (reduz o risco)
1,Black,percent_days_employed = 0.1556728232189974 (aumenta o risco); gang_affiliated = -1 (reduz o risco); jobs_per_year = 0.9637203166226912 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,percent_days_employed = 0.8237547892720306 (reduz o risco); jobs_per_year = 0.4664750957854406 (reduz o risco); age_at_release = 0 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
0,Black,jobs_per_year = 0.3828616352201258 (reduz o risco); percent_days_employed = 0.8584905660377359 (reduz o risco); drugtests_thc_positive = 0.5 (aumenta o risco); avg_days_per_drugtest = 477.0 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); age_at_release = 0 (aumenta o risco); percent_days_employed = 0.8553054662379421 (reduz o risco); delinquency_reports = 4 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.995901639344262 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
1,White,percent_days_employed = 0.2296238244514107 (aumenta o risco); jobs_per_year = 0.2862460815047022 (reduz o risco); delinquency_reports = 0 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,age_at_release = 0 (aumenta o risco); delinquency_reports = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
1,White,jobs_per_year = 1.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); age_at_release = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco)
